fm_id,RecordID,Title,alt_title,language,d1,m1,y1,d2,m2,y2,format,publication_place_fk
2620,9992255197101488,Physica,"Phÿsices Pars II. In quo Agitur de igne, Electricitate, et Lumine. Bosch 1769. Verheÿden 1769. A Carolo Rossi scripta/Physices pars II, in quo agitur de igne, electricitate et lumine. Bosch 1769. Verheÿden 1769. A Carolo Rossi scripta/Tractatus de igne, calore et frigore/Tractatus de electricitate/Tractatus de lumine",Latin,0,0,1769,0,0,1769,205  x 160 mm.,2
2621,9992256102601488,Physica,"Phÿsices Pars III. In quo agitur de Meteoris, Mundo subterraneo, Aqua, Aëre, Sono, et Anatomia. Bosch 1769. Verheÿden. 1769./Physices pars III. In quo agitur de meteoris, mundo subterraneo, aqua, aere, sono et anatomia. Bosch 1769. Verheyden. 1769./Tractatus de meteoris/Tractatus de mundo subterraneo seu de regno minerali/Tractatus de aqua/Tractatus de aere/Tractatus de sono/Tractatus de anatomia corporis humani",Latin,0,0,1769,0,0,1769,206 x 165 mm.,2
2622,9992256589701488,Physica,Tractatus de corpore naturali/Tractatus de electricitate/Tractatus de cpore Naturali. Dictatus Per professorem magis principalem Verum Dominum Verlat Thenensem/Tractatus de c[or]pore naturali. Dictatus per professorem magis principalem verum Dominum Verlat Thenensem/Tractatus De Electricitate Dictatus p DD VanLeempoel prof:. minus principalem/Tractatus de electricitate dictatus p[er] D[ominum] D[ominum] VanLeempoel prof[essorem]: minus principalem,Latin,0,0,1780,0,0,1780,193 x 123 mm.,2
2623,9992256608701488,Physica,De Astronomia/Tractatus De Astronomia,Latin,0,0,1786,0,0,1786,250 x 175 mm.,2
2624,9992256704701488,Logica,Logica realis/Logica sermocinalis,Latin,0,0,1743,0,0,1743,198 x 155 mm.,2
2625,9992257274001488,Logica,"Materia de vocibus/Materia de compositis dictata a Rvdo admodum et doctissimo Dno Enogh Bruxellensi et professore secundario  dein primario Castri in fine Vero vigilantissimo Pastore in Magno Begginagio Lovanii Scripta Vero per Hermannum Franke Philosophum in Castro Annis 1751 1752 1753/Materia de compositis dictata a R[e]veren]do admodum et doctissimo D[omi]no Enogh Bruxellensi et professore secundario  dein primario Castri, in fine vero vigilantissimo pastore in Magno Begginagio Lovanii. Scripta vero per Hermannum Franke philosophum in Castro. Annis 1751, 1752, 1753/Materia De sijllogismis dictata ab Amplissimo ac Eruditissimo Dno Dno Delloije Canonico Tornacensi ac professore primario Castri Annis 1751 1752 1753/Materia de syllogismis dictata ab amplissimo ac eruditissimo D[omin]no D[omi]no Delloye canonico Tornacensi ac professore primario Castri Annis 1751, 1752, 1753",Latin,0,0,1751,0,0,1753,205 x 160 mm.,2
2626,9992257382701488,Physica,In libros de anima/Libri de generatione et corruptione/Quatuor libri de meteorum,Latin,0,0,1611,0,0,1612,161 x 105 mm.,2
2627,9992258093501488,Metaphysica,Tractatus De Onthologia Et Psychologia cum quaestionibus 1782/Tractatus de onthologia et psychologia cum quæstionibus 1782/Tractatus De Onthologia Dictatus a Reverendo D: D: Van Cutsem Professore nostro 2dario et Scriptus a Francisco P: De Meulder Celeberrimi pedagogii Liliensis alumno 1781/Tractatus de onthologia dictatus a reverendo D[omino]: D[omino]: Van Cutsem professore nostro 2[secun]dario et scriptus a Francisco P. De Meulder celeberrimi pedagogii Liliensis alumno 1781,Latin,0,0,1781,0,0,1782,192 x 115 mm.,2
2628,9992258097401488,Metaphysica,Tractatus de metaphysica Ex scriptis Bernardi [Van den Heeren] Brugensis Pædagogio florentis Lilii alumni hac 7 maji 1779,Latin,0,0,1778,0,0,1779,198 x 115 mm.,2
2629,9992258099101488,Ethica,Tractatus de Ætica conscriptus a me Bern. [Vanderheeren] Brugensi anno 1778,Latin,0,0,1778,0,0,1778,192 x 120 mm.,2
2630,9992258465901488,Philosophia universa,Logica sermocinalis/Logica realis/Metaphysica,Latin,0,0,1735,0,0,1735,195 x 160 mm.,2
2631,9992258476501488,Metaphysica,"Tractatus de Metaphysica in quo continentur Ontologia, Psychologia, Theodicea, quas partes recipendas Posuit reverendus admodum dominus Van Audenrode Philosophiæ professor et artium Doctor In alma universate Lovaniensi anno 1790/Tractatus de metaphysica in quo continentur Ontologia, Psychologia, Theodicea, quas partes recipendas posuit reverendus admodum dominus Van Audenrode philosophiae professor et artium doctor In alma univers[it]ate Lovaniensi anno 1790/Tractatus Metaphisicæ A Domino Audenrode recipendus Positus Lovanii anno 1790 In Pedagogio Porci/Tractatus Metaphisicae a Domino Audenrode recipendus positus Lovanii anno 1790 In Pedagogio Porci/Tractatus De Metaphysica a Dno Vanaudenrode Datus anno 1790/Tractatus de Metaphysica a D[omi]no Vanaudenrode datus anno 1790",Latin,0,0,1790,0,0,1790,185 x 155 mm.,2
2632,9992258483101488,Commentarii in Aristotelem,De actibus humanis/In spheram Joannis a Sacrobosco sub Doctissimo Dno ac mago nec non professore scdario Petro Salembien &c/In spheram Joannis a Sacro Bosco sub doctissimo D[omi]no ac mag[istr]o nec non professore s[e]c[un]dario Petro Salembien etc./In libros Aristotelis de caelo/In libros de generatione et corruptione/In libros metheororum,Latin,0,0,1615,0,0,1615,210 x 165 mm.,2
2633,9992258683201488,Dialectica,"Dialectica, seu Manuductio ad logicam dictata a reverendissimo doctissimoq: D.D. ac magistro nostro Henr. Beauvois leodio, ecclesiæ stæ crucis leodii canonico S.R.E. presbijtero scripta a michaele josepho van gobbelschroij lovaniensi gijmnasii ssmæ triadis alumno 1763/Dialectica seu Manuductio ad logicam dictata a reverendissimo doctissimoq[ue]: D[omino]. D[omino]. ac magistro nostro Henr[ico]. Beauvois Leodio, ecclesiae s[anc]tae Crucis Leodii canonico S.R.E. presbytero. Scripta a Michaele Josepho van Gobbelschroij Lovaniensi gymnasii s[anctis]s[i]mae Tri[nit]atis alumno 1763/Materia de compositis dictata á reverendo admodum viro, domino Henrico Beauvois leodio, Scripta veró á michaele jos. van gobbelschroij lovaniensi 1763/Materia de compositis dictata a reverendo admodum viro Domino Henrico Beauvois Leodio. Scripta vero a Michaele Jos[epho]. van Gobbelschroij Lovaniensi 1763/Tractatus de defensione, dictatus á reverendo admodum domino D. henrico beauvois lovanii in gijmnasio SSmæ trinitatis. Scribebat m. j. van gobbelschroij: lovaniensis 19 julii M.D.C.C.L.X.I.I.I./Tractatus de defensione dictatus a reverendo admodum Domino D[omino]. Henrico Beauvois Lovanii in Gymnasio S[anctis]S[i]mae Trinitatis. Scribebat M. J. van Gobbelschroij: Lovaniensis 19 julii M.D.C.C.L.X.I.I.I.",Latin,0,0,1763,0,0,1763,205 x 165 mm.,2
2634,9992258806901488,Logica,Tractatus De logica Dictatus a R:D: Zaman professore nostro primario 1782/Tractatus de logica dictatus a r[everendo]: D[omino]: Zaman professore nostro primario 1782/Tractatus De Logica Dictatus a Rev: Domino Zaman professore nostro imario et scriptus a Fr P: De Meulder celeberrimi pedagogii Liliensis alumno anno 1781/Tractatus de logica dictatus a Rev[erendo]: Domino Zaman professore nostro [pr]imario et scriptus a Fr[ancisco] P. De Meulder celeberrimi pedagogii Liliensis alumno anno 1781,Latin,0,0,1781,0,0,1782,195 x 120 mm.,2
2635,9992258981901488,Physica : quaestiones,"Ex Libris philosophicus Joes baptistæ Scheppers Mechliniensis philosophi in Castri annis, 1786 et 1787 Dictats a Doctissimo Dno van Damme professore primario/Ex libris philosophicus Jo[ann]es Baptistae Scheppers Mechliniensis philosophi in Castri annis 1786 et 1787. Dictat[u]s a doctissimo D[omi]no van Damme professore primario",Latin,0,0,1786,0,0,1787,203 x 165 mm.,2
2636,9992258984001488,Physica,Tractatus de Igne et  Quaestiones de Lumine quae scripsit J B Scheppers Mechliniensis pædagogii castrensis alumnus promotus anno 1787 Dictata a D:D:D: Van Damme gandensi ejsdem pædagogii pfessore primario/Tractatus de igne et Quaestiones de lumine quae scripsit J. B. Scheppers Mechliniensis paedagogii Castrensis alumnus promotus anno 1787. Dictata a D[omino]: D[omino]: D[omino]: Van Damme Gandensi ej[us]dem paedagogii p[ro]fessore primario/Tractatus de ethica,Latin,0,0,1787,0,0,1787,190 x 120 mm.,2
2637,9992258985601488,Physica,"Tractatus De elctate. Sono Magnete et Vaporibus Dictati a D:D:D: Fery bruxellensi pfessore secundario pædagogii castrensis quos scripsit J: B: Scheppers Mechlinienis ejsdm pædagogii alumno, pmotus anno 1787/Tractatus De el[e]ct[ricit]ate, sono, magnete et vaporibus dictati a D[omino]: D[omino]: D[omino]: Fery Bruxellensi p[ro]fessore secundario paedagogii Castrensis quos scripsit J: B: Scheppers Mechlinienis ej[u]sd[e]m paedagogii alumno, p[ro]motus anno 1787/Tractatus de electricitate/Tractatus de sono/Tractatus De Magnete Dictatus a D:D: Fery pfessore secundario et inceptus 13 mensis aprilis 1787/Tractatus De magnete dictatus a D[omino]: D[omino]: Fery p[ro]fessore secundario et inceptus 13 mensis aprilis 1787/Tractatus de vaporibus",Latin,0,0,1787,0,0,1787,190 x 120 mm.,2
2638,9992258987101488,Physica,Tractatus de astronomia/Tractatus De Astronomia Dictatus a D:D:D: joanne van Damme celeberrimi pædagogii castrensis professore Iario Scriptus a J:B: Scheppers mechliniensi ejdem pædagogii alumno promo anno 1787/Tractatus De astronomia dictatus a D[omino]: D[omino]: D[omino]: Joanne van Damme celeberrimi paedagogii Castrensis professore [pr]i[m]ario Scriptus a J.B. Scheppers Mechliniensi ej[us]dem paedagogii alumno promo[tus] anno 1787,Latin,0,0,1787,0,0,1787,205 x 170 mm.,2
2639,9992259055901488,Physica,Physica svb erv. D. Martino Andrea Gorronne/Physica sub eru[ditissimo]. D[omino]. Martino Andrea Gorronne,Latin,0,0,1674,0,0,1674,205 x 160 mm.,2
2640,9992259306201488,Physica,"Dictata In libros Physicorum Aristotelis. Per Doctissimum D. ac M. Philippum Goudt. S.Th. L: Scripta per me Joannem Silleuoortium Anuersanu/Dictata In libros Physicorum Aristotelis per doctissimum D[ominum]. ac M[agistrum]. Philippum Goudt, S.Th. L. Scripta per me Joannem Sillevoortium An[t]versanu",Latin,0,0,1602,0,0,1603,327 x 210 mm.,2
2641,9992259659001488,Physica,Tractatus De motu/Tractatus De Mechanica/Tractatus De Hydrostatica,Latin,0,0,1770,0,0,1770,190 x 125 mm.,2
2642,9992259739501488,Physica,Tractatus de aere/Tractatus De aere dictatus a venerabili viro domi Fery artium doctore et philosophiæ professore secundario in Castro anno 1783./Tractatus de aere dictatus a venerabili domi [ni] viro Fery artium doctore et philosophiae professore secundario in Castro anno 1783.,Latin,0,0,1783,0,0,1783,190 x 120 mm.,2
2643,9992259762901488,Metaphysica,0,Latin,0,0,1778,0,0,1778,190 x 155 mm.,2
2644,9992260067701488,Physica,"Tractatus De Motu dictatus a venerabili viro domino Fery artium doctore et philosophiæ professore secundario anno 1782/Tractatus de motu dictatus a venerabili viro Domino Fery artium doctore et philosophiae professore secundario, Anno 1782",Latin,0,0,1782,0,0,1782,195 x 160 mm.,2
2645,9992260288901488,Logica,Tractus De logica Dictatus a venerabili Domino Domino Sÿmons professore anno 1784/Tract[at]us De logica Dictatus a venerabili Domino Domino Sÿmons professore Anno 1784/Questiones De logica datæ in callefactorio a venerabili Domino Simons professore secundario anno 1784/Questiones de logica datae in callefactorio a venerabili Domino Simons professore secundario anno 1784/Questiones Logicæ Dictatæ a Reverendo Domino Simons Professore secundario 1784/Questiones Logicae dictatae a reverendo Domino Simons professore secundario 1784,Latin,0,0,1784,0,0,1785,192 x 155 mm.,2
2646,9992260295001488,Logica,Tractatus de logica dictatus a venerabili domino van den Gheyn artium doctore et philosophiæ professore primario in Castro 1782,Latin,0,0,1782,0,0,1782,193 x 160 mm.,2
